date,bases,open_access_bases,bytes,open_access_bytes
"01/27/2010",14440587729674,14098596774303,32180204849435,31966623509782
"01/28/2010",14509015338777,14167024383406,32243318456064,32029737116411
"01/29/2010",14591620320372,14249629365001,32352281884576,32138700544923
"01/30/2010",14594751279971,14252760324600,32358801672348,32145220332695
"01/31/2010",14595078616247,14253087660876,32359530606452,32145949266799
"02/01/2010",14609358074620,14267367119249,32372160930057,32158579590404
"02/02/2010",14705706201311,14363715245940,32437527580823,32223946241170
"02/03/2010",14719215739083,14377224783712,32451650552704,32238069213051
"02/04/2010",14719703928891,14377712973520,32451989185732,32238407846079
"02/05/2010",14869277178271,14527286222900,33041051850978,32827470511325
"02/06/2010",14871083106389,14529092151018,33045143107605,32831561767952
"02/08/2010",14871110373459,14529119418088,33045204500327,32831623160674
"02/09/2010",14874007073381,14532016118010,33048568578496,32834987238843
"02/10/2010",14927240128924,14585249173553,33081817946558,32868236606905
"02/11/2010",14953550303510,14611559348139,33098587610120,32885006270467
"02/12/2010",14955540672486,14613549717115,33100001810962,32886420471309
"02/13/2010",14955582781468,14613591826097,33100104176911,32886522837258
"02/14/2010",15329115767103,14987124811732,33503376051454,33289794711801
"02/16/2010",15342989584768,15000998629397,33591969863549,33378388523896
"02/17/2010",15594562711378,15252571756007,33788194153955,33574612814302
"02/18/2010",15635327233273,15293336277902,33816547347147,33602966007494
"02/19/2010",17614113813046,17272122857675,39691042488607,39477461148954
"02/20/2010",17618470065926,17276479110555,39694619341117,39481038001464
"02/21/2010",17639118776606,17297127821235,39712359219946,39498777880293
"02/22/2010",17656688633813,17314697678442,39749805961128,39536224621475
"02/23/2010",17926662579294,17584671623923,39983639453459,39770058113806
"02/24/2010",17996868106248,17616588539556,40076592003741,39841071178265
"02/25/2010",18058716045245,17678436478553,40122706299830,39887185474354
"02/26/2010",18205410590108,17825131023416,40197931385988,39962410560512
"02/27/2010",18209321626354,17829042059662,40206871014437,39971350188961
"02/28/2010",18211930454086,17831650887394,40208566820903,39973045995427
"03/01/2010",18524821945043,18144542378351,40473762517235,40238241691759
"03/02/2010",18531381880943,18151102314251,40487076592256,40251555766780
"03/03/2010",18537602481724,18157322915032,40497748287008,40262227461532
"03/04/2010",18670511936543,18290232369851,40564824893313,40329304067837
"03/05/2010",18827301247950,18447021681258,40678238220528,40442717395052
"03/06/2010",18827394963645,18447115396953,40678453777084,40442932951608
"03/07/2010",18827505626460,18447226059768,40678703097571,40443182272095
"03/08/2010",18842182648636,18461903081944,40687111849207,40451591023731
"03/09/2010",18851580859249,18471301292557,40745080643643,40509559818167
"03/10/2010",18858592755054,18478313188362,40749158942877,40513638117401
"03/11/2010",18959380658801,18579101092109,40839547578738,40604026753262
"03/12/2010",18965864072093,18585584505401,40846801136207,40611280310731
"03/13/2010",18978919131415,18598639564723,40855493768268,40619972942792
"03/14/2010",18978920672661,18598641105969,40855497113908,40619976288432
"03/15/2010",19636372988018,19256093421326,44126895569638,43891374744162
"03/16/2010",19754440937537,19374161370845,44214863192952,43979342367476
"03/17/2010",19802446078358,19422166511666,44239073537809,44003552712333
"03/18/2010",19888099988534,19507820421842,44353020451183,44117499625707
"03/19/2010",20098417076670,19718137509978,44513674662037,44278153836561
"03/20/2010",20223459663998,19843180097306,45458435956184,45222915130708
"03/21/2010",20271008995293,19890729428601,45654394775822,45418873950346
"03/22/2010",20343878933997,19963599367305,45705394123146,45469873297670
"03/23/2010",20429877170160,20049597603468,45763443118734,45527922293258
"03/24/2010",20543764310650,20163484743958,45844273575723,45608752750247
"03/25/2010",20557466443191,20177186876499,45852730870437,45617210044961
"03/26/2010",20568390718003,20188111151311,45861942674243,45626421848767
"03/27/2010",20618205983979,20237926417287,45901226793691,45665705968215
"03/29/2010",20722234255798,20341954689106,45970947053501,45735426228025
"03/30/2010",20754246002936,20373966436244,45990469209820,45754948384344
"03/31/2010",20875513874659,20495234307967,46070157088715,45834636263239
"04/01/2010",20885328078408,20505048511716,46103469226698,45867948401222
"04/02/2010",20914927436247,20534647869555,46117689763448,45882168937972
"04/03/2010",20920045942159,20539766375467,46120075714205,45884554888729
"04/05/2010",20932875778360,20552596211668,46128293471124,45892772645648
"04/06/2010",20970269625040,20589990058348,46401731437773,46166210612297
"04/07/2010",21159794657881,20779515091189,47817564464977,47582043639501
"04/08/2010",21430701529361,21050421962669,48035170814281,47799649988805
"04/09/2010",21824721251513,21444441684821,49664576747053,49429055921577
"04/10/2010",21865627308754,21485347742062,49978051440287,49742530614811
"04/12/2010",21916774118261,21536494551569,50344665423787,50109144598311
"04/13/2010",21999514614554,21619235047862,50937260081419,50701739255943
"04/14/2010",22062099860891,21681820294199,50978598474176,50743077648700
"04/15/2010",22094188008383,21709788500291,51007460474213,50769292439532
"04/16/2010",22126703617891,21742304109799,51229022972237,50990854937556
"04/19/2010",22233436245005,21849036736913,51959233036565,51721065001884
"04/20/2010",22239214205164,21854814697072,51964319619612,51726151584931
"04/21/2010",22245455487748,21861055979656,51968679126372,51730511091691
"04/22/2010",22249425606186,21865026098094,51971360518337,51733192483656
"04/23/2010",22315178751996,21930779243904,52396603032945,52158434998264
"04/24/2010",22418976736481,22034577228389,53109308804473,52871140769792
"04/25/2010",22466448834964,22082049326872,53472666236691,53234498202010
"04/26/2010",22670476132736,22286076624644,54267676312109,54029508277428
"04/27/2010",22749805728267,22365406220175,54693292354125,54455124319444
"04/28/2010",22913105864803,22528706356711,55872332737950,55634164703269
"04/29/2010",23034048624834,22629210658372,56281127545959,56028568436199
"04/30/2010",23132756919990,22707503343328,56667478395517,56401738432055
"05/01/2010",23234306917203,22809053340541,57364812428041,57099072464579
"05/02/2010",23321428697703,22896175121041,58033205788015,57767465824553
"05/03/2010",23369401244089,22944147667427,58388185819228,58122445855766
"05/04/2010",23452362597858,23027109021196,58782427949503,58516687986041
"05/05/2010",23550057786996,23124804210334,59529827311779,59264087348317
"05/06/2010",24085949347590,23418182855042,60655288929955,60228092245393
"05/07/2010",24164693576607,23496082828521,61057243966350,60628235899070
"05/08/2010",24288578194937,23619967446851,61918135652679,61489127585399
"05/09/2010",24325700321696,23657087813181,62199024307958,61770011899442
"05/10/2010",24414603457441,23745990948926,62820576300796,62391563892280
"05/11/2010",24638212635949,23949285747054,63599600865746,63151345241116
"05/12/2010",24740145743110,24051218854215,64314413658885,63866158034255
"05/13/2010",24745378667243,24056451778348,64318655296720,63870399672090
"05/14/2010",24977180708749,24287746509603,64511470839149,64062073813870
"05/15/2010",25024962844195,24335115865245,64553332309315,64103083397869
"05/17/2010",25026124594899,24336277615949,64555695242973,64105446331527
"05/18/2010",25028756510431,24336450517741,64561413078502,64105839300655
"05/19/2010",25060034071675,24356866988864,64617816552925,64138452378500
"05/20/2010",25064379210127,24357021442215,64627315649335,64138796566261
"05/21/2010",25071728603770,24364358294040,64633164037142,64144618182812
"05/22/2010",25079222667624,24371164678756,64639629188317,64149618026464
"05/23/2010",25082278377248,24372645019252,64644048458023,64150575301151
"05/24/2010",25089630129970,24379053002686,64650741979053,64155133215606
"05/25/2010",25192141352864,24477885929597,64720106201704,64216277283745
"05/26/2010",25211616458848,24497340714350,64734402292632,64230524338780
"05/27/2010",25240163042752,24523538788868,64762204689079,64253268402866
"05/28/2010",25248893449824,24525111059652,64780080875671,64255717105857
"05/31/2010",25251848466289,24528066076117,64783386325342,64259022555528
"06/01/2010",25359702673280,24635433390928,64855573741999,64330200658607
"06/02/2010",25360964450537,24636672952080,64858523645433,64333102474696
"06/04/2010",25492516773044,24761825141444,64948578383633,64408209394587
"06/06/2010",25492824301889,24762132670289,64949289180312,64408920191266
"06/07/2010",25586993663317,24853946612378,65025393017520,64479934400588
"06/08/2010",25824908391494,25091822003555,65224255475068,64678707989158
"06/09/2010",25839195167592,25094902772146,65251349734457,64681423977183
"06/10/2010",25840731618562,25096427569995,65252720288492,64682768871875
"06/11/2010",25848783681337,25103122339828,65260064983846,64688654369436
"06/14/2010",25851433648843,25105772307334,65262648198696,64691237584286
"06/15/2010",25854723820376,25108795007794,65267433098420,64695417053665
"06/16/2010",25951498221318,25205323256890,65332430319623,64759860924715
"06/17/2010",26107653797608,25355080897804,65563486078153,64976566353713
"06/18/2010",26252948718060,25500375818256,65646346681605,65059426957165
"06/19/2010",26253219710522,25500646810718,65646996254328,65060076529888
"06/21/2010",26264271913861,25502767886968,65669045001630,65062623693527
"06/22/2010",26265831749204,25504327722311,65672565023272,65066143715169
"06/23/2010",26278557841578,25517053814685,65685462494127,65079041186024
"06/24/2010",26298053104150,25536549077257,65700345998268,65093924690165
"06/25/2010",26422528515943,25660857885884,65835211042589,65228417169466
"06/26/2010",26426440500271,25664769870212,65876637507625,65269843634502
"06/27/2010",26429720355271,25668049725212,65878966207120,65272172333997
"06/28/2010",26435474836651,25673804206592,65907919521486,65301125648363
"06/29/2010",26454769671926,25693099041867,65985524695430,65378730822307
"06/30/2010",26547590799600,25785920169541,66597393322278,65990599449155
"07/01/2010",26622455657737,25860785027678,66718247272661,66111453399538
"07/02/2010",26628127419965,25866103944988,66725119651472,66117548377216
"07/03/2010",26629049984634,25867026509657,66727301006923,66119729732667
"07/04/2010",26693672780698,25931649305721,66756930413005,66149359138749
"07/06/2010",26694543045196,25932519570219,66758519709021,66150948434765
"07/07/2010",26699378889780,25937355414803,66761492961069,66153921686813
"07/08/2010",27523326377994,26019233344566,68807508813811,66256695250928
"07/09/2010",27948169974661,26066270285071,70267813201710,66286037142753
"07/10/2010",28197281237017,26066270285071,70869819476082,66286037142753
"07/11/2010",28211386868937,26066270285071,70877220683185,66286037142753
"07/12/2010",29092215630451,26202531842693,73658245499386,66367907082446
"07/13/2010",29240240174061,26202531842693,73716814929987,66367907082446
"07/14/2010",29629860356370,26437161588472,73892412944947,66482362861062
"07/15/2010",29825345642939,26446834711631,73964902717561,66490367702208
"07/16/2010",29932714533122,26457774967996,74000622564022,66498871207387
"07/17/2010",29951814060701,26461620271589,74011525229681,66505819507992
"07/19/2010",30013150012672,26474736269788,74035615084729,66517553101260
"07/20/2010",30029283170418,26482511759534,74041789066186,66523122560446
"07/21/2010",30037858673094,26491087262210,74050764692316,66532098186576
"07/22/2010",30068855049080,26522083638196,74318233034178,66799566528438
"07/23/2010",30109641021904,26562869611020,75003186622325,67484520116585
"07/24/2010",30138477756707,26591706345823,75278439928860,67759773423120
"07/25/2010",30220670947541,26673899536657,75336771223148,67818104717408
"07/26/2010",30371422388294,26824650977410,75430220000681,67911553494941
"07/27/2010",30392557232951,26845785822067,75453065281148,67934398775408
"07/28/2010",30422649282372,26875877871488,75517400495323,67998733989583
"07/29/2010",31967102162482,26875966496598,76124070441309,67998936026630
"07/30/2010",32088981083254,26881821575170,76170009341635,68002490841149
"07/31/2010",32092717279519,26885557771435,76174533073033,68007014572547
"08/01/2010",32094268485057,26887108976973,76177999935242,68010481434756
"08/02/2010",32106741957909,26889532751675,76190011415344,68014903845149
"08/03/2010",32123553126402,26906343920168,76205396597603,68030289027408
"08/04/2010",35165546035905,29948336829671,78326660920385,70151553350190
"08/05/2010",35227637197942,29972513047908,78371110798224,70173342914209
"08/06/2010",35243287937888,29988163787854,78389005246276,70191237362261
"08/07/2010",35249185957834,29988487708019,78397568857532,70192021558340
"08/09/2010",37472126987564,30115370216970,80493599623489,70290542882910
"08/10/2010",37547945336575,30147770322781,80528577115453,70318043121050
"08/11/2010",37622781295411,30162954589142,80611274973364,70351420741155
"08/12/2010",37655443154140,30195616447871,80638630386897,70378776154688
"08/13/2010",38268199122798,30211571505416,80891003550179,70388835086048
"08/14/2010",38784531502362,30213606326180,81048954925495,70389985677676
"08/16/2010",38837091072542,30266165896360,81085266600597,70426297352778
"08/17/2010",39155262951099,30307664426089,81215722982729,70460891224577
"08/18/2010",39296035670427,30448437145417,81307786234796,70552954476644
"08/19/2010",39726108573290,30868889644080,81557856840560,70799707809316
"08/20/2010",40191194112150,31310701308140,81817825979810,71049995456211
"08/21/2010",40601566059550,31721073255540,82055492780252,71287662256653
"08/22/2010",40612585773357,31732092969347,82065491739826,71297661216227
"08/23/2010",40950646441953,32031759393913,82309956084728,71527455287375
"08/24/2010",41852813669694,32412396733054,82793592613237,71848445161426
